,twitterid,Date,User,Tweet,source,likes,replycount,retweets
140,1586039007753838592,2022-10-28 16:55:41+00:00,nexta_tv,"❗️The #UK government will impose a ban on the import of #Russian liquefied natural gas from January 1, 2023.

""We’re cutting off Putin’s funds for his illegal war,"" said in a statement. https://t.co/AGOFNywWwK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1142,18,132
141,1585903082483109888,2022-10-28 07:55:34+00:00,Mike_Fabricant,"It’s great to have over 24,000,000 reactions this month to my twitter feed.  Around 97.2% of my followers are from outside the #Lichfield constituency and 20% from outside the #UK.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",789,1613,53
142,1585872834122891265,2022-10-28 05:55:22+00:00,AdoptionsUk,"Please retweet to help Kermit find a home #WOLVERHAMPTON #BIRMINGHAM #UK 

Aged 8, blind Frenchie he can live with children aged 13+ as the only pet in the home. 

DETAILS or APPLY👇
https://t.co/fyCVQOPbf7
#dogs https://t.co/bCFpIEntX4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",346,7,555
143,1585700138114510848,2022-10-27 18:29:08+00:00,seaside_beside,"I pay tax in this country, I'm a small business trying to survive.

SHELL earns BILLIONS and pays ZERO TAX in this country.

WTF is going on!? #C4News #uk","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",427,18,135
144,1585650787421917185,2022-10-27 15:13:02+00:00,kamaalrkhan,Thanks to all the friends who helped me to find the house 🏡 for my daughter in #UK. I got it.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2685,47,71
145,1585580151554949122,2022-10-27 10:32:21+00:00,AdoptionsUk,"Please retweet to help Jack and Becky find a home together #LANCASHIRE #UK 

BONDED PAIR, aged 11, sadly their owner is too ill to care for them. They are active and enjoy their walks. They need an adult home as the only pets. 

DETAILS or APPLY👇
https://t.co/JNwk7x6L4m
#dogs https://t.co/sVWeoNb6Es","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",398,6,677
146,1585551552474914817,2022-10-27 08:38:42+00:00,AdoptionsUk,"URGENT please retweet to help JD find a home #YORKSHIRE East #UK 

AGED 13!! He needs a quiet home, any children aged 11+ as the only pet.
 'Affectionate Gentle Soul' 💔

PLEASE SHARE 

DETAILS or APPLY👇
https://t.co/Z8pS2J1VK4
#dogs #pets #animals https://t.co/gUKO3yiKb4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",405,10,720
147,1585267923374989313,2022-10-26 13:51:40+00:00,AdoptionsUk,"Please retweet to help Alf find a home #KENILWORTH #WESTMIDLANDS  #UK 

Aged 8+, Alf was previously living in a home and is housetrained. He needs an adult home as the only pet but can have dog pals to walk with . PLEASE SHARE 

DETAILS or APPLY👇
https://t.co/lgWJbKryQP
#dogs https://t.co/Uu2L2Ks5Ma","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",435,13,635
148,1585236625256484864,2022-10-26 11:47:18+00:00,AdoptionsUk,"URGENT, please retweet to help Ernie find a home #YORKSHIRE #UK 

AGED 13!! Ernie has been abandoned. He may be able to live with a female dog, he's housetrained and good on the lead. 

Please share, let's get him out of the shelter 🙏

DETAILS or APPLY
https://t.co/XqeyUbTyHH https://t.co/2DZp78ngsi","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",447,14,732
149,1585189932452040704,2022-10-26 08:41:45+00:00,PapayaFilms,"""I think a high tide raises all ships — we're all going to succeed, so let's make sure it's really great because it's a shared success for everybody.""

- Meghan Markle, Duchess of Sussex #Archetypes #ArchetypesWithMeghan #BlackHistoryMonth #UK https://t.co/gVserJbiBd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",452,0,131
150,1585018715128463360,2022-10-25 21:21:24+00:00,kimmarcella78,Early to bed for me ! Got to be up at 4.30 am as flying to the #uk #essex in the morning! Looking forward to the break away👌🥰✈️  #goodnight 😴 https://t.co/V383xNcBKU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",514,51,8
151,1584891346493448192,2022-10-25 12:55:17+00:00,kamaalrkhan,"It’s a moment to feel proud for each Indian today, while an Indian origin man @RishiSunak is appointed PM of #UK. Congratulations to him and every citizen of UK.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1684,42,103
152,1584871858259644416,2022-10-25 11:37:51+00:00,nexta_tv,"The #Kremlin does not expect positive developments in relations with the #UK after the appointment of a new prime minister, Rishi Sunak, Dmitry Peskov said.

Peskov still hopes for a normal relationship with anyone? Funny. https://t.co/rePHkJDTbW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1148,63,78
153,1584862448460652545,2022-10-25 11:00:27+00:00,JustStop_Oil,"🌡 If you’d like to learn more, attend a talk at https://t.co/VfvQUeOaM6

💷 Donate at https://t.co/HBHsudWj6v

#CostOfGreedCrisis #UK #Government #FossilFuels #CivilDisobedience","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",407,22,86
154,1584846488638656514,2022-10-25 09:57:02+00:00,AdoptionsUk,"Please retweet to help Bean and Logi find a home together #SNETTERTON #NORFOLK #UK 

BONDED PAIR, affectionate siblings aged 8. They have been living on a farm in an outdoor kennel. 
They need a patient adult home as the only pets. 
DETAILS 👇
https://t.co/vgLqvCCCL1
#dogs #pets https://t.co/4tkxxY5P02","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",358,3,630
155,1584751942856675328,2022-10-25 03:41:21+00:00,LadyVelvet_HFQ,"The #Obama of the #UK
#RishiSunak 
Can we agree for peace &amp; prosperity &amp; wish him good luck? Discussing his ethnicity &amp; religious belief is so outdated in this time and age. He’s taking England post-Brexit. Post COVID. Post Boris &amp; Liv. Post the Russian Ukraine war expenditure. https://t.co/5jhRopHMu3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1813,185,396
156,1584639982118924288,2022-10-24 20:16:27+00:00,wallacemick,He's not wrong there. Both the #US and #UK have zero respect for International Law - Julian #Assange exposed their Criminal activity and is paying the price. And a complicit #EU pretends to care about Freedom of Speech + Human Rights but refuses to call for release of Assange... https://t.co/zKGFmyMq1P,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3290,108,1368
157,1584635916664000512,2022-10-24 20:00:18+00:00,AdoptionsUk,"Please retweet to help Gucci find a home #EXETER #DEVON #UK 
Akita aged 2, looking for an adult home where she can have her own outdoor space as the only pet. 
DETAILS or APPLY👇
https://t.co/zeUkUOlc9y https://t.co/HtW0G5V0iV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",276,5,525
158,1584589167555596289,2022-10-24 16:54:32+00:00,AdoptionsUk,"URGENT, please retweet to HELP FIND THE OWNER OF THIS STRAY DOG FOUND TODAY MON 23 OCT #SOUTHSEA #HAMPSHIRE #UK 

Chip not registered, collar no tag, neutered male in good condition. PLEASE SHARE WIDELY 

Now in Portsmouth Council Stray Dog Pound 
 Tel. 023 9268 8181
#dogs #pets https://t.co/t8lWq3hHi9","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",970,25,1754
159,1584589002429976576,2022-10-24 16:53:53+00:00,ElectsWorld,"🇬🇧#UK, Prime Minister Truss (Conservatives) final approval rating poll:

⏬Approve: 6 % (-4)
⏫Disapprove: 83 % (+8)

Redfield &amp; Wilton Strategies, 23/10/22 https://t.co/J730z6rgXA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1984,45,222
160,1584566409455337473,2022-10-24 15:24:06+00:00,Kishan_Devani,"Many are asking, if I am proud to have a Brit-Hindu/Indian PM in the #UK. The honest answer is - No.

What does #RishiSunak have in common with UK Asian community?

His estimated wealth is £730M. An average earner in the #UK would have to work 22,976yrs to amass that. #OutOfTouch","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",609,34,167
161,1584555558308179969,2022-10-24 14:40:59+00:00,MrsJFazz,"If you do anything good today, please let it be signing and sharing this petition to call for an immediate General Election! #RishiSunak #RishiSunakPM #GeneralElection2022 #GeneralElectionN0W #Labour #UK #UKGovernment #RishiOut 

https://t.co/MppaD80oC7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",894,65,793
162,1584553136370634755,2022-10-24 14:31:21+00:00,AdoptionsUk,"Please retweet to help find the owner or any info re this STRAY DOG FOUND #KENT #UK 

Border Collie aged about 1-3, chronic ear infections resulting in head shake, now treated. 

He could be missing from another region, please share widely. 
DETAILS 👇
https://t.co/UvqDuWUkJw https://t.co/5Rof8rWaKh","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",485,13,1012
163,1584544880935817216,2022-10-24 13:58:33+00:00,kajakallas,"Sending my congratulations to @RishiSunak - the new leader of @Conservatives and the next UK Prime Minister.

The #UK is a very close friend and ally to #Estonia. I look forward to growing our partnership and working together with you.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",857,29,92
164,1584536403349688321,2022-10-24 13:24:52+00:00,siriomerenda,"intanto a Downing Street...
#RegnoUnito #Calenda #Sunak #UK https://t.co/Os6dRTPXdq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",515,26,60
165,1584533546143649793,2022-10-24 13:13:31+00:00,AdoptionsUk,"3.4 million pets have been abandoned in the #UK in the last 12 months. 

A dog in a council pound can be destroyed if there are no shelter spaces space. Our shelters are full. 

We need a gov task force to tackle, animal cruelty, abandonment, pet theft and unscrupulous breeding https://t.co/TjVtJQLD6A","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",313,10,385
166,1584491207954006016,2022-10-24 10:25:17+00:00,JustStop_Oil,"🏛 The action takes place a few weeks ahead of COP 27 which King Charles III has reportedly abandoned plans to attend and deliver a speech at, on the advice of the then, now former Prime Minister Liz Truss.

#ClimateCrisis #ClimateChange #CostOfLivingCrisis #CostOfGreedCrisis #UK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",288,38,66
167,1584277504537161728,2022-10-23 20:16:06+00:00,nexta_tv,"Boris Johnson will not run for #UK prime minister, Sky News reports. https://t.co/8YVdkE1Pn6","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",713,59,97
168,1584176945628971008,2022-10-23 13:36:31+00:00,AdoptionsUk,"Please retweet to help Bean and Logi find a home together #SNETTERTON #NORFOLK #UK 

BONDED PAIR, affectionate siblings aged 8. They have been living on a farm in an outdoor kennel. 
They need a patient adult home as the only pets. 
DETAILS 👇
https://t.co/vgLqvCCCL1
#dogs #pets https://t.co/NlEq9T0dOx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",270,6,416
169,1584139254376337408,2022-10-23 11:06:44+00:00,AdoptionsUk,"URGENT, please retweet to help Ernie find a home #YORKSHIRE #UK 

AGED 13!! Ernie has been abandoned. He may be able to live with a female dog. He is housetrained and good on the lead 🐶

Please share, let's get him out of the shelter 🙏

DETAILS or APPLY
https://t.co/XqeyUbTyHH https://t.co/jV9EuWOQDx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",455,8,797
170,1584119077676556288,2022-10-23 09:46:34+00:00,AdoptionsUk,"Please retweet to help Macey find a home #LOUGHBOROUGH #UK 

Aged 5-7, Macey has been overlooked for a long time now. She is looking for an adult home as the only pet. Please share ❤️

DETAILS or APPLY👇
https://t.co/qluy2ZIDuv…

#dogs #pets #AdoptDontShop https://t.co/ZLbitkoPBJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",378,5,599
171,1583926717441224705,2022-10-22 21:02:12+00:00,omid9,What a beautiful gig in Horsham. The people here sending a message to you in #Iran 👊🏼💕#MahsaAmini #IranRevoIution #IranProtests2022 #Nika_Shakarami #Sarina_Esmailzadeh #Asra_Panahi #UK https://t.co/k8hg2LnKSe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1270,79,315
172,1583895488595521538,2022-10-22 18:58:06+00:00,Luiz_Fernando_J,"Overseas, #BlackAdam grossed 15.8M on FRI, incl. #UK’s strong 2M FRI opening, for a 30.2M intl. cume over 76 markets.
Allied to 26.8M in the US, #BlackAdamMovie hits 57M Global cume on FRI.

Weekend eyeing:
65M-70M in the US
70M-75M overseas
135M-145M Global opening at #BoxOffice https://t.co/GZxWOYRdkP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",464,16,59
173,1583854116190621698,2022-10-22 16:13:42+00:00,JoelBaccas,".@guyverhofstadt was one of the speakers at the #RejoinMarch.#UK is missed. 

#Brexit does not benefit anyone https://t.co/pNX6FeQb4B","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",549,39,166
174,1583800311789281282,2022-10-22 12:39:54+00:00,AdoptionsUk,"URGENT, please retweet to help Ernie find a home #YORKSHIRE #UK 

AGED 13!! Ernie has been abandoned. He may be able to live with a female dog. He is housetrained and good on the lead 🐶

Please share, let's get him out of the shelter 🙏

DETAILS or APPLY
https://t.co/XqeyUbTyHH https://t.co/KfKFXW8Imk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",519,12,856
175,1583775172666032135,2022-10-22 11:00:00+00:00,AdoptionsUk,"Please retweet to help Alf find a home #KENILWORTH #WESTMIDLANDS  #UK 

Aged 8+, Alf was previously living in a home and is housetrained. He needs an adult home as the only pet but can have dog pals to walk with . PLEASE SHARE 

DETAILS or APPLY👇
https://t.co/8nwC4UF9EQ
#dogs https://t.co/ckbSbNmhHR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",458,23,757
176,1583774753755893761,2022-10-22 10:58:21+00:00,georgegalloway,It is unlikely such a brazen juxtaposition of mendacity will ever be matched. The level of lying in the first is matched only by the eye-watering hypocrisy of the second. It sums up not only the #Tories but the deeply sick state of #media in the #UK @MoatsTV @realmckay https://t.co/O7ndUsW92A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",592,42,266
177,1583750468081106945,2022-10-22 09:21:50+00:00,wallacemick,"'Installing a Right Wing Dictatorship and massacring up to a million people in #Indonesia' - The efforts of #US + #UK to bring their decrepit notion of Democracy to parts of the world that were none of their business, knew no bounds... https://t.co/2f8UsscNly","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1389,80,657
178,1583587638229225472,2022-10-21 22:34:49+00:00,ani_digital,"UK: Rishi Sunak crosses minimum nomination threshold to contest in PM race

Read @ANI Story | https://t.co/wKmGf8kDRR
#UK #PMRace #RishiSunak https://t.co/hunaVUtO0u","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1854,13,98
179,1583546674185900033,2022-10-21 19:52:02+00:00,HillF1,In years to come (assuming we still have a planet) historians will look back on this period as being the time when Humans gained the Internet but lost their ability to think for them selves. #humans #uk #manmade #GlobalWarming #war #earth,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",571,37,28
180,1583518367293771776,2022-10-21 17:59:33+00:00,AdoptionsUk,"Please retweet to help Tom find a home #KENT #UK 

Ex racing Greyhound, poor Tom has been mistreated, left in a crate with no human interaction. Aged 4 'he is looking for the love he has never known' 

DETAILS or APPLY👇
https://t.co/isJIm3enoy
☎️ 01732 865530

#Greyhounds #dogs https://t.co/XpRfsONrop","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",531,15,765
181,1583436063229386754,2022-10-21 12:32:30+00:00,EuropeElects,"UK (GB), PeoplePolling poll:

LAB-S&amp;D: 53%
CON~ECR: 14% (-5)
LDEM-RE: 11% (+3)
GREENS-G/EFA: 6%
SNP-G/EFA: 5% (-1)
REFORM~NI: 5% (+1)
PC-G/EFA: 0% (-2)

+/- vs. 12 Oct

Fieldwork: 20 October 2022
Sample size: 1,237

➤ https://t.co/Oc1WEr6EbY

#UK #LizTruss #KeirStarmer https://t.co/kh6K4mkLAx","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",577,26,69
182,1583372802505158656,2022-10-21 08:21:08+00:00,kiraincongress,The #UK is implementing new sanctions on #Iran for supplying #russia with kamikaze drones used to bombard #Ukraine. Only united democracy can defeat terrorism.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",453,13,81
183,1583369546752495616,2022-10-21 08:08:12+00:00,AdoptionsUk,"Please retweet to help Libby find a home #YORKSHIRE #UK 
Husky x Pomeranian aged 18 months, looking for a quiet home to build her confidence. She needs to live with another playful dog as this will be her first home🐶✅

DETAILS or APPLY👇
https://t.co/A31YYUcQLA
#Husky #dogs https://t.co/QPbUubryEk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",270,9,415
184,1583337287588487180,2022-10-21 06:00:01+00:00,AdoptionsUk,"Please retweet to help Fallow find a home #LIVERPOOL #UK 

Aged 4, Fallow has been returned to the shelter because she didn't settle. She's looking for a committed, adult home as the only pet. Please share  ❤️    
https://t.co/6adLQ0dyie… https://t.co/drf0CqiiSx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",306,2,525
185,1583324748737818625,2022-10-21 05:10:11+00:00,KanchanGupta,"When #UK Parliament was discussing #India independence, Winston Churchill kept warning of dire consequences of Britain 'abandoning' India.
Natives would never be able to govern themselves... Natives would never achieve stability...
Today's UK should recall those predictions.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",962,33,289
186,1583180352486768641,2022-10-20 19:36:24+00:00,AdoptionsUk,"Please retweet to help Molly find a home #LONDON #N2 #UK 

Affectionate Mastiff aged 2, she has a sleigh joint problem probably due to poor breeding. She is looking fo ran experienced adult home and needs to be the only pet. Please share 🍀
DETAILS
https://t.co/JLHnlUXkn9
#dogs https://t.co/bYKhxmWmsX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",319,4,554
187,1583177278254903301,2022-10-20 19:24:11+00:00,AdoptionsUk,"Please share to help Kato and Poppy find a FOSTER home together #CHELTENHAM #UK 

BONDED PAIR, looking for an adult home as the only  pets,  long overlooked now 💔

DETAILS OR APPLY👇
https://t.co/qho5nf5pvF………
#dogs #pets https://t.co/vgq9Z2Uy3P","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",349,3,423
188,1583104977173499906,2022-10-20 14:36:53+00:00,SenatorKeogan,"We should not be jesting about what's happening in the #UK.
Remember when the #IMF came to Ireland, the UK were the first to dip into their pockets to help us with the £3.23bn loan in 2011 #BeGoodNeighbours #Exports","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",550,179,54
189,1583102806763806723,2022-10-20 14:28:16+00:00,irishdailytimes,"Only one person for the job of Prime Minister now
#UKsFittestMP #LizTruss #DavyFitz #uk https://t.co/C88AumRfVf","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2607,35,325
190,1583076218848411649,2022-10-20 12:42:37+00:00,PantiBliss,"So… I’m almost afraid to ask, but… what happens now?
#UK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",565,133,13
191,1583066065566806016,2022-10-20 12:02:16+00:00,carlquintanilla,"The lettuce is going to win, isn’t it.

#UK https://t.co/k2oydgUdRn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",701,33,68
192,1583017001861070848,2022-10-20 08:47:18+00:00,JustStop_Oil,"❄️ Vulnerable people will be freezing to death in their homes this winter, while the Government refuses to tax the rich and the big energy companies that are profiting from our misery.

🚧 The disruption will end when the Government ends new oil and gas.

#CivilResistance #UK https://t.co/pkm1qfY3nV","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",843,206,241
193,1582995722101981185,2022-10-20 07:22:45+00:00,AdoptionsUk,"Please share to help find a foster or forever home for Prince #KENT #UK 
Aged 6, abandoned in a park, he is better now and looking for an experienced adult home. 
He may be able to live with another dog. 
Poor lad deserves some love. 
DETAILS 👇
https://t.co/O1f2ZfqeXl
#k9hour https://t.co/Cb6g3R2xgb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",496,20,811
194,1582988859737985024,2022-10-20 06:55:29+00:00,AdoptionsUk,"Please retweet to help Joe and Zac find a home together #BIRMINGHAM #UK 
Bonded Malamutes, aged 6 rescued along with about 20 others being kept in a field. They are looking for a patient, adult home with breed experience and would be best as the only pets
https://t.co/pWbL6J8hNL https://t.co/zu4VXqxyvg","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",391,5,663
195,1582979113035309056,2022-10-20 06:16:45+00:00,Arzookazmi30,"Difference between #Pakistan &amp; other nations in #UK 

https://t.co/mIzZqK0z2x https://t.co/MAZ2pX7klW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",922,55,251
196,1582820404632387584,2022-10-19 19:46:06+00:00,AdoptionsUk,"Please retweet to help Ghost find a home #Nottinghamshire  #UK 

Fluffy Lurcher aged 2, found as a stray he can live with children aged 11+ and he would like to live with another dog🐶✅

DETAILS or APPLY👇
https://t.co/0QBOAIK8ff

#dogs #animals #dogsoftwitter https://t.co/BxgnuNIaLZ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",311,5,492
197,1582771214799769600,2022-10-19 16:30:38+00:00,ani_digital,"Suella Braverman steps down as UK Home Secretary

Read @ANI Story |  https://t.co/gUDUx29flN
#SuellaBraverman #UKHomeSecretary #UK https://t.co/I3jtjtCYBy","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1430,116,129
198,1582748295318773761,2022-10-19 14:59:34+00:00,PeterSchiff,"The 4.1% yield on 30-year U.S #Treasuries is now higher than the 4% yield on 30-year UK #Gilts. As bad as the #debt problem is in the #UK, is much worse in the U.S. For now it's only the dollar's reserve currency status that's forestalling a U.S. #dollar &amp; sovereign debt crisis.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",879,122,204
199,1582742347816673281,2022-10-19 14:35:56+00:00,AdoptionsUk,"URGENT, please retweet to help Ernie find a home #YORKSHIRE #UK 

AGED 13!! Ernie has been abandoned. He may be able to live with a female dog, he's housetrained and good on the lead. 

Please share, let's get him out of the shelter 🙏

DETAILS or APPLY
https://t.co/XqeyUcaBJH https://t.co/VmSbF8TyfU","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",591,15,985
200,1582617191081459713,2022-10-19 06:18:36+00:00,elerianm,"Back into double-digit: #UK CPI #Inflation just came in at 10.1% for September, somewhat higher than the consensus forecast.

Food and energy prices continued to be notable drivers of the country's cost of living pressures at a time when the economy is slipping into #recession.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",545,63,105
201,1582453003067752448,2022-10-18 19:26:11+00:00,QuirkyRides,A #Ford #Thames Trader of the type routinely seen on #UK (&amp; other) roads in the #1960s &amp; #1970s https://t.co/M2UnBZYsdd,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",530,13,70
202,1582414718521999360,2022-10-18 16:54:03+00:00,AdoptionsUk,"Please retweet to help Annie find a home #CARDIFF #WALES #UK 

Aged 2, found in a neglected and shut down state, she is now looking for a loving home. She can live with other neutered pets and with children aged 12+ 😍

DETAILS or APPLY👇
https://t.co/vH196xOP2N
#AdoptDontShop https://t.co/vqgKXj3s1x","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",446,9,666
203,1582368661914157056,2022-10-18 13:51:02+00:00,julesserkin,Nurse I’ve seen for initial #eye tests at Moorfields Hospital #london said:”yes we’re seeing eye problems after #covid vaccines.”I asked AstraZeneca or Pfizer she said :”Pfizer it’s terrible!”AstraZeneca has now been withdrawn from #uk &amp; rebranded sent to poor countries https://t.co/trAXRH5JDT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1121,91,796
204,1582340717615075329,2022-10-18 12:00:00+00:00,AdoptionsUk,"Please retweet, Winnie was found in this bin, dumped by a breeder because she had a twisted leg  #UK 

Please don't support breeding when dogs are being put to sleep by owners and pounds because shelters are full. 

DON'T BUY PETS THIS CHRISTMAS.

#AdoptDontShop https://t.co/lX8JlUwEXJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",773,37,951
205,1582305283841220608,2022-10-18 09:39:12+00:00,StephenMcDonell,"The protestor bashed at #China's consulate in #Manchester had ""illegally entered the Chinese consulate"", according to China's Foreign Ministry Spokesman Wang Wenbin. Manchester police say the protestor was dragged inside and assaulted by several men. #UK #Britain","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",452,52,141
206,1582239048201928705,2022-10-18 05:16:00+00:00,BossBlunts1,"Blackrock predicts central banks will overtighten, and sees little prospect for a soft- landing.
The #IMF states ~45 countries could default on their debt &amp; tells them ""Buckle up""
#economy #stocks #bonds #America #UK
Livestream to discuss BR dire warning https://t.co/SsYXuuq2Cg💣 https://t.co/yii6iwiwYP https://t.co/AJbeTBDgeo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",375,15,98
207,1582139292260126721,2022-10-17 22:39:36+00:00,labisiffre,"I wonder why austerity never starts at the top?

#UK #GB #Austerity #Conservatives #Hunt #Truss #economy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3191,43,485
208,1582078976797061120,2022-10-17 18:39:56+00:00,AdoptionsUk,"Please retweet, this puppy was thrown away in a bin because she has a twisted leg #UK  
She is now safe with Cotswolds Dogs and Cats home Cambridge. 
https://t.co/oFu3RsfhoB
#dogs #puppies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",464,28,527
209,1582069516204642305,2022-10-17 18:02:20+00:00,ElectsWorld,"🇬🇧#UK, Prime Minister Truss (Conservatives) approval rating poll:

⏬Approve: 9 % (-5)
⏫Disapprove: 70 % (+8)

Among 2019 Conservative Voters:

⏬Approve: 12 % (-9)
⏫Disapprove: 67 % (+9)

Redfield &amp; Wilton Strategies, 16/10/22 https://t.co/TBbwfDZwTM","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",807,35,143
210,1582067500359233536,2022-10-17 17:54:20+00:00,ElectsWorld,"🇬🇧#UK, approval rating poll:

Prime Minister #Truss (Conservatives):

⏬Approve: 9 % (-5)
⏫Disapprove: 70 % (+8)

Opposition Leader #Starmer (Labour):

🔼Approve: 34 % (+2)
🔽Disapprove: 26 % (-1)

Redfield &amp; Wilton Strategies, 16/10/22 https://t.co/C79rTg4Ta3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",379,7,48
211,1582039123157692420,2022-10-17 16:01:34+00:00,EuropeElects,"UK (GB), Redfield &amp; Wilton Strategies poll:

LAB-S&amp;D: 56% (+3)
CON~ECR: 20% (-4)
LDEM-RE: 11% (-2)
GREENS-G/EFA: 5% (+2)
SNP-G/EFA: 4%
REFORM~NI: 2%

+/- vs. 13 Oct

Fieldwork: 16 October 2022
Sample size: 2,000

➤ https://t.co/7gcpMzpOaS

#UK #LizTruss #KeirStarmer https://t.co/xBC8XUemKR","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",345,14,34
